1.73579907, 1.87861216, 0.59050930, 1.04662716, 0.53318715, 1.08555925, 0.25952014, 0.64847410, 0.31571445, 0.42902043, 0.35371691, 0.45624220, 0.34602904, 0.35315940, 0.39049184, 0.46535766, 0.43061343, 0.47704437, 0.35633796, 0.43653399, 0.45772400, 0.55141562, 0.53309846, 0.40863022, 0.42830104, 0.34978738, 0.34385043, 0.25967431, 0.62390947, 0.43019658, 0.23236807, 0.29356760, 0.47299138, 0.84765589, 0.34114432, 0.67128640, 0.72525984, 0.29433611, 0.24868186, 0.17725800, 0.19374768, 0.34373799, 0.66964453, 0.34837914, 0.53246552, 0.67332506, 0.47913647, 0.45296952, 0.47040731, 0.22541945, 
0.40006787, 0.92329276, 1.16870689, 0.52371049, 1.48994112, 1.14926624, 0.81449234, 0.07131571, 1.40727651, 0.39961112, 1.19683075, 1.51348853, 0.42127019, 0.73888969, 1.37252843, 0.92687809, 0.65886468, 0.51233035, 1.33356106, 1.53523850, 0.37679666, 1.52728248, 0.86097741, 1.43743730, 1.69750905, 0.29429412, 0.23598112, 0.47166672, 0.59218365, 0.51086235, 0.19973411, 0.31724668, 0.42686388, 0.90011883, 0.36698854, 0.44915897, 0.57470429, 0.43239856, 0.34519008, 0.16152018, 0.15419212, 0.34204471, 0.77223825, 0.28866190, 0.72291267, 0.66177475, 0.50884908, 0.28479224, 0.48345390, 0.12841086, 
0.77576435, 0.42366385, 1.07587099, 0.28804639, 1.33313191, 0.90848273, 1.05357409, 0.13767175, 1.33946753, 1.23629951, 1.17990208, 1.01325274, 0.51960307, 1.66598070, 1.48246479, 0.59251839, 0.53497034, 1.43467391, 0.39064428, 0.60030395, 0.60561365, 0.67477995, 0.58628798, 0.57221550, 0.49431661, 0.25487337, 0.44221377, 0.33954209, 0.53663063, 0.53441906, 0.22973007, 0.39838317, 0.52111506, 0.85149717, 0.48417160, 0.62704015, 0.70263892, 0.29813790, 0.42228496, 0.23622000, 0.21766023, 0.32848179, 0.72841972, 0.23148337, 0.69108820, 0.76010287, 0.52483237, 0.49764058, 0.51281315, 0.22379045, 
1.10462916, 1.48922563, 1.51544452, 1.39244998, 1.24020076, 1.77683687, 0.22457123, 1.32711554, 0.51199973, 0.99538606, 0.48806587, 0.35332879, 0.71917880, 0.68806905, 0.45706713, 0.33409625, 0.59088868, 0.23266412, 0.40530801, 0.59162658, 0.41916960, 0.53633195, 0.50521958, 0.42361119, 0.33797580, 0.27870765, 0.40420505, 0.30481875, 0.52702069, 0.48408148, 0.20321748, 0.34866580, 0.49182647, 0.82029194, 0.37649646, 0.61691582, 0.51844174, 0.37790731, 0.37991166, 0.20408061, 0.26887736, 0.40759981, 0.84421456, 0.27239141, 0.64786470, 0.77554399, 0.48047698, 0.49016240, 0.47400051, 0.27806053, 
1.66287899, 0.56732607, 1.77518892, 1.13851047, 1.35953593, 1.13510489, 1.14316416, 0.39767626, 0.77168250, 1.19488454, 1.45202136, 1.60374975, 0.64458513, 1.33154082, 1.27059507, 1.27173841, 0.81761318, 0.28180456, 0.29605564, 0.43033287, 0.29155236, 0.48892468, 0.26089400, 0.41684479, 0.45514885, 0.21386495, 0.47691658, 0.45092702, 0.38697022, 0.46308497, 0.23178457, 0.42941570, 0.42035881, 0.86176080, 0.42109039, 0.45083639, 0.54102814, 0.36608130, 0.34631151, 0.21968335, 0.24394429, 0.34489721, 0.76181465, 0.30819044, 0.64547831, 0.71009886, 0.49521679, 0.39931321, 0.53315276, 0.23870678, 
0.56755078, 0.95097309, 1.76189446, 1.37478137, 1.36820912, 0.79265320, 0.14359501, 1.29596639, 0.31002790, 1.13683999, 0.43298018, 0.16852331, 0.48072895, 0.46144000, 0.31205294, 0.16045554, 0.58808136, 0.22588775, 0.25128409, 0.50160664, 0.38514304, 0.36959264, 0.27315640, 0.32395202, 0.33142668, 0.32936010, 0.34633353, 0.42418933, 0.60420740, 0.37628981, 0.20523465, 0.35373551, 0.42372528, 0.88886249, 0.40072206, 0.60874510, 0.56932431, 0.22678731, 0.27893203, 0.19065399, 0.34490940, 0.35167518, 0.78687543, 0.31251672, 0.51040721, 0.65478563, 0.52272463, 0.43695429, 0.53900564, 0.19557843, 
1.81139338, 0.37957388, 0.37239763, 1.11288607, 0.19367130, 1.25903845, 0.29465625, 1.29180956, 1.18247008, 0.91588390, 1.75568569, 0.77807128, 0.63359034, 1.29565179, 1.22701287, 1.70669317, 1.40824544, 0.50632793, 0.58632177, 0.42511779, 0.51058954, 0.39563668, 0.72968441, 0.53000975, 0.36746991, 0.26181424, 0.36620650, 0.21828988, 0.39633456, 0.42144060, 0.23699412, 0.39084747, 0.62284905, 0.78559291, 0.36547863, 0.52450949, 0.60632902, 0.36529055, 0.26890549, 0.15869147, 0.14391881, 0.27430409, 0.77844578, 0.31455174, 0.66852164, 0.72524071, 0.49639729, 0.44523799, 0.47172508, 0.25774533, 
1.08999515, 0.56863821, 1.13677049, 0.13162580, 0.94491518, 1.28854656, 1.22137427, 0.48747000, 1.49488997, 0.81814444, 1.77096200, 1.41580522, 1.78040195, 1.29006386, 0.77171415, 1.45648336, 0.77486885, 1.32091594, 1.48474658, 0.28506085, 0.67268050, 0.39523193, 0.66724777, 0.21859132, 0.46304768, 0.31809825, 0.38859290, 0.24890505, 0.59378314, 0.38284823, 0.23026714, 0.27008575, 0.64756382, 0.62353069, 0.30956435, 0.61634684, 0.63134360, 0.43678692, 0.36467782, 0.14497474, 0.21900180, 0.35446209, 0.82403892, 0.28830481, 0.73695856, 0.72984517, 0.46800992, 0.48499617, 0.49981481, 0.19423983, 
0.80903840, 0.30384946, 1.08034265, 0.25811878, 1.64917564, 0.99560082, 0.90133053, 1.10089970, 1.18084455, 0.30312002, 0.44283876, 1.18471861, 0.49067080, 1.04137683, 1.14900827, 1.07372200, 0.68774980, 0.36682457, 0.29089803, 0.39579755, 0.64219362, 0.44117633, 0.34905955, 0.39305234, 0.37387660, 0.43259642, 0.26395220, 0.36674637, 0.57582402, 0.38196358, 0.22660209, 0.40774587, 0.45840532, 0.84057355, 0.49093774, 0.62071836, 0.72503603, 0.32095781, 0.22196788, 0.19319640, 0.34525293, 0.49251741, 0.79031032, 0.35131347, 0.55557919, 0.65747988, 0.55785936, 0.35352081, 0.61913717, 0.26059198, 
0.69032329, 0.95978475, 1.59896505, 1.33079553, 1.35730958, 0.72969836, 0.55666375, 0.14449988, 0.28770339, 0.41506213, 0.36187023, 0.38068283, 0.47698212, 0.53419667, 0.47477916, 0.28978190, 0.67950642, 0.26615155, 0.30442160, 0.36963987, 0.34405589, 0.37835518, 0.50958890, 0.43821084, 0.36495963, 0.31103122, 0.39085752, 0.29674956, 0.62215436, 0.45154259, 0.18964835, 0.32390049, 0.58267909, 0.88115364, 0.35517865, 0.55258876, 0.62526202, 0.25769958, 0.30150068, 0.18025962, 0.27520445, 0.28760314, 0.73744893, 0.28916350, 0.65035802, 0.73065126, 0.46222189, 0.41057053, 0.52988917, 0.17474926, 
0.80548042, 0.61562723, 0.78027922, 1.62320089, 1.75124276, 1.31420398, 0.83097780, 0.18789804, 1.38713622, 1.29250765, 0.31291950, 0.26912227, 0.28964120, 0.47445396, 0.31896877, 0.29195601, 0.78246963, 0.30751431, 0.37902573, 0.54928130, 0.48014161, 0.60437435, 0.40290028, 0.52001393, 0.39666051, 0.33629066, 0.29527652, 0.36001292, 0.56108421, 0.54900986, 0.18737988, 0.43667632, 0.47056237, 0.88921380, 0.53591514, 0.59651273, 0.66179943, 0.31276286, 0.29814726, 0.20800932, 0.27753082, 0.39963168, 0.77801144, 0.28971797, 0.59015197, 0.73536175, 0.42546320, 0.38016880, 0.55246592, 0.26135018, 
0.53143960, 1.50801086, 1.00084603, 1.07225227, 1.36890912, 1.33428788, 1.75418782, 1.03916121, 0.74375796, 1.23249400, 0.94520491, 0.37671798, 1.07849121, 1.26934159, 0.63139582, 1.40968227, 0.43392792, 1.22520375, 1.18583167, 0.52584058, 0.56249791, 0.56434119, 0.40291980, 0.47188336, 0.39183283, 0.49577293, 0.18479754, 0.34060141, 0.69630313, 0.45533380, 0.18191770, 0.36610630, 0.40955856, 0.89468753, 0.43426466, 0.62524527, 0.73971450, 0.32482031, 0.21138217, 0.17382178, 0.17597198, 0.44164553, 0.80283189, 0.30446509, 0.44653580, 0.60064220, 0.51143265, 0.36559144, 0.52547038, 0.22033238, 
1.41598773, 0.52698421, 1.16772246, 0.25109482, 0.92866778, 1.58636427, 0.52099532, 1.29993808, 1.04300177, 0.61796713, 1.30928111, 0.77577114, 1.59360838, 1.27398360, 1.61162138, 0.52064252, 0.17845726, 1.32856083, 0.95777416, 1.33864975, 0.67310160, 0.68544012, 0.46124902, 0.59024417, 0.44101444, 0.28482115, 0.44942036, 0.36349231, 0.48960179, 0.29025856, 0.26404399, 0.37455404, 0.62025195, 0.82887352, 0.38416019, 0.50196069, 0.63327819, 0.31502941, 0.31228593, 0.19448858, 0.23325180, 0.48092350, 0.73234195, 0.29523224, 0.60670543, 0.70517039, 0.43329349, 0.48347798, 0.42926285, 0.18811618, 
1.51056981, 1.18526602, 1.88292742, 1.73879850, 0.61017263, 1.42866898, 0.37291771, 0.79597670, 1.02318418, 0.38226920, 1.57061243, 0.35562545, 1.50216007, 0.57772708, 0.51000756, 0.18931894, 0.68565232, 0.21837059, 0.33016700, 0.46917343, 0.28554857, 0.35697499, 0.21251440, 0.47738624, 0.43942282, 0.33640653, 0.36500165, 0.45039350, 0.42220727, 0.42223778, 0.17667288, 0.38474348, 0.50442576, 0.86681181, 0.47356075, 0.49888811, 0.57271248, 0.33930358, 0.37711301, 0.23483925, 0.33390954, 0.38333377, 0.80491340, 0.34026363, 0.64027035, 0.71043068, 0.48320484, 0.36863616, 0.58894157, 0.25820732, 
1.84577715, 0.96024752, 1.47893357, 0.27064842, 1.09202492, 1.10476696, 1.06273007, 1.76070023, 0.60199988, 1.51898777, 0.62089735, 1.10557699, 1.13428271, 1.38199043, 0.27175555, 0.42795524, 0.67938143, 0.36879766, 0.33862293, 0.35579997, 0.28759590, 0.32055596, 0.61626905, 0.37829736, 0.36753818, 0.39009878, 0.38577089, 0.24586260, 0.55785173, 0.49959895, 0.27660236, 0.23600604, 0.59055364, 0.83659357, 0.24600284, 0.56312364, 0.60256934, 0.32580858, 0.27270424, 0.17624915, 0.20713688, 0.21779844, 0.71723372, 0.39883548, 0.46949458, 0.66556847, 0.46608081, 0.44668972, 0.45464572, 0.22934136, 
0.99451429, 1.27945006, 0.88280421, 0.64638257, 1.53578293, 0.65783030, 1.59244025, 1.58386636, 0.84941256, 1.66187572, 1.43257213, 0.55957520, 1.09660172, 0.18394086, 1.32079053, 0.61206877, 1.57007897, 0.59418672, 0.51847833, 0.72761726, 0.63124353, 0.70757568, 0.55596226, 0.46087494, 0.33139825, 0.27062246, 0.20666462, 0.29326174, 0.58189833, 0.48147601, 0.18932831, 0.34248823, 0.56449503, 0.79920304, 0.46519086, 0.54908150, 0.64517629, 0.39336914, 0.25966996, 0.18509646, 0.20482698, 0.52476114, 0.77131718, 0.24539982, 0.53691846, 0.65976983, 0.49889210, 0.46216586, 0.42633170, 0.26941454, 
